cod_ap_sms,subgrupo,ano,obitos,faixa_etaria
3.3,2. Causas mal definidas,2013,10,menores de 5 anos
3.3,2. Causas mal definidas,2014,8,menores de 5 anos
3.3,2. Causas mal definidas,2015,8,menores de 5 anos
3.3,2. Causas mal definidas,2016,9,menores de 5 anos
3.3,2. Causas mal definidas,2017,7,menores de 5 anos
3.3,2. Causas mal definidas,2018,3,menores de 5 anos
3.3,2. Causas mal definidas,2019,9,menores de 5 anos
3.3,2. Causas mal definidas,2020,5,menores de 5 anos
3.3,2. Causas mal definidas,2021,2,menores de 5 anos
3.3,2. Causas mal definidas,2022,6,menores de 5 anos
3.3,2. Causas mal definidas,2023,3,menores de 5 anos
3.3,2. Causas mal definidas,2024,1,menores de 5 anos
3.3,2. Causas mal definidas,2025,3,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2006,50,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2007,41,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2008,67,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2009,57,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2010,82,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2011,52,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2012,57,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2013,61,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2014,51,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2015,53,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2016,58,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2017,53,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2018,49,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2019,66,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2020,32,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2021,46,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2022,57,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2023,48,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2024,45,menores de 5 anos
3.3,3. Demais causas (não claramente evitáveis),2025,32,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2006,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2007,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2008,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2009,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2010,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2011,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2012,4,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2013,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2014,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2015,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2016,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2017,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2018,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2019,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2020,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2021,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2022,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2023,1,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2024,0,menores de 5 anos
4.0,1.1. Reduzível pelas ações de imunização,2025,0,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2006,42,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2007,26,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2008,42,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2009,47,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2010,62,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2011,45,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2012,56,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2013,50,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2014,49,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2015,53,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2016,63,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2017,53,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2018,52,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2019,47,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2020,42,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2021,43,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2022,35,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2023,42,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2024,45,menores de 5 anos
4.0,1.2.1. Red por at à mulher na gestação,2025,47,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2006,7,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2007,11,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2008,15,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2009,20,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2010,18,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2011,16,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2012,8,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2013,10,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2014,15,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2015,11,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2016,9,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2017,8,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2018,14,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2019,11,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2020,14,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2021,10,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2022,9,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2023,13,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2024,8,menores de 5 anos
4.0,1.2.2. Red por at à mulher no parto,2025,10,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2006,25,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2007,19,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2008,20,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2009,19,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2010,22,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2011,10,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2012,15,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2013,11,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2014,14,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2015,20,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2016,17,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2017,13,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2018,17,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2019,11,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2020,10,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2021,10,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2022,15,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2023,10,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2024,6,menores de 5 anos
4.0,1.2.3. Red por at ao recém-nascido,2025,11,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2006,20,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2007,26,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2008,15,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2009,14,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2010,12,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2011,26,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2012,19,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2013,15,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2014,13,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2015,19,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2016,16,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2017,17,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2018,13,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2019,14,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2020,8,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2021,10,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2022,18,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2023,19,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2024,14,menores de 5 anos
4.0,1.3. Red por ações de diag e trat adequado,2025,9,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2006,15,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2007,10,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2008,17,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2009,15,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2010,17,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2011,16,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2012,18,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2013,7,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2014,9,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2015,11,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2016,11,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2017,12,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2018,9,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2019,10,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2020,16,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2021,21,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2022,13,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2023,12,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2024,8,menores de 5 anos
4.0,1.4. Red por ações promoção vinc a atenção,2025,19,menores de 5 anos
4.0,2. Causas mal definidas,2006,13,menores de 5 anos
4.0,2. Causas mal definidas,2007,7,menores de 5 anos
4.0,2. Causas mal definidas,2008,10,menores de 5 anos
4.0,2. Causas mal definidas,2009,10,menores de 5 anos
4.0,2. Causas mal definidas,2010,9,menores de 5 anos
4.0,2. Causas mal definidas,2011,15,menores de 5 anos
4.0,2. Causas mal definidas,2012,9,menores de 5 anos
4.0,2. Causas mal definidas,2013,12,menores de 5 anos
4.0,2. Causas mal definidas,2014,10,menores de 5 anos
4.0,2. Causas mal definidas,2015,12,menores de 5 anos
4.0,2. Causas mal definidas,2016,12,menores de 5 anos
4.0,2. Causas mal definidas,2017,15,menores de 5 anos
4.0,2. Causas mal definidas,2018,5,menores de 5 anos
4.0,2. Causas mal definidas,2019,5,menores de 5 anos
4.0,2. Causas mal definidas,2020,5,menores de 5 anos
4.0,2. Causas mal definidas,2021,5,menores de 5 anos
4.0,2. Causas mal definidas,2022,5,menores de 5 anos
4.0,2. Causas mal definidas,2023,2,menores de 5 anos
4.0,2. Causas mal definidas,2024,5,menores de 5 anos
4.0,2. Causas mal definidas,2025,6,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2006,44,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2007,53,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2008,42,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2009,56,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2010,55,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2011,52,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2012,59,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2013,62,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2014,62,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2015,59,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2016,56,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2017,66,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2018,46,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2019,47,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2020,49,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2021,41,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2022,46,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2023,57,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2024,39,menores de 5 anos
4.0,3. Demais causas (não claramente evitáveis),2025,48,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2006,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2007,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2008,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2009,1,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2010,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2011,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2012,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2013,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2014,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2015,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2016,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2017,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2018,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2019,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2020,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2021,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2022,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2023,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2024,0,menores de 5 anos
5.1,1.1. Reduzível pelas ações de imunização,2025,0,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2006,52,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2007,39,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2008,40,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2009,46,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2010,45,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2011,50,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2012,59,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2013,42,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2014,31,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2015,34,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2016,29,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2017,28,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2018,25,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2019,21,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2020,33,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2021,30,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2022,21,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2023,30,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2024,33,menores de 5 anos
5.1,1.2.1. Red por at à mulher na gestação,2025,31,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2006,11,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2007,9,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2008,14,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2009,11,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2010,13,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2011,7,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2012,17,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2013,12,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2014,11,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2015,6,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2016,5,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2017,7,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2018,6,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2019,14,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2020,9,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2021,10,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2022,4,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2023,2,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2024,0,menores de 5 anos
5.1,1.2.2. Red por at à mulher no parto,2025,4,menores de 5 anos
