codigo,bairro,ano,obitos_amarela,obitos_branca,obitos_indigena,obitos_parda,obitos_preta,obitos_nao_informado,nascidos_amarela,nascidos_branca,nascidos_indigena,nascidos_parda,nascidos_preta,nascidos_nao_informado,percentual_amarela,percentual_branca,percentual_indigena,percentual_parda,percentual_preta,percentual_nao_informado
017,LARANJEIRAS,2021,0.0,1.0,0.0,1.0,1.0,0.0,0.0,174.0,0.0,35.0,14.0,21.0,,0.57,,2.86,7.14,0.0
026,LEBLON,2021,0.0,2.0,0.0,2.0,0.0,0.0,0.0,172.0,0.0,23.0,7.0,26.0,,1.16,,8.7,0.0,0.0
023,LEME,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,1.0,22.0,11.0,4.0,,0.0,0.0,9.09,0.0,0.0
062,LINS DE VASCONCELOS,2021,0.0,3.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,235.0,33.0,1.0,0.0,3.0,,0.85,0.0,100.0
083,MADUREIRA,2021,0.0,1.0,0.0,8.0,0.0,1.0,1.0,106.0,0.0,241.0,108.0,0.0,0.0,0.94,,3.32,0.0,
138,MAGALHAES BASTOS,2021,0.0,1.0,0.0,2.0,0.0,0.0,0.0,47.0,1.0,118.0,39.0,0.0,,2.13,0.0,1.69,0.0,
011,MANGUEIRA,2021,0.0,2.0,0.0,2.0,1.0,2.0,0.0,41.0,0.0,128.0,79.0,0.0,,4.88,,1.56,1.27,
039,MANGUINHOS,2021,0.0,1.0,0.0,2.0,0.0,0.0,0.0,101.0,0.0,204.0,77.0,1.0,,0.99,,0.98,0.0,0.0
035,MARACANA,2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,0.0,29.0,13.0,7.0,,0.0,,0.0,7.69,0.0
090,MARECHAL HERMES,2021,0.0,4.0,0.0,0.0,0.0,1.0,0.0,116.0,1.0,217.0,78.0,0.0,,3.45,0.0,0.0,0.0,
052,MARIA DA GRACA,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,29.0,6.0,0.0,,0.0,,0.0,0.0,
063,MEIER,2021,0.0,1.0,0.0,1.0,0.0,0.0,1.0,143.0,0.0,83.0,19.0,3.0,0.0,0.7,,1.2,0.0,0.0
102,MONERO,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,1.0,1.0,,0.0,,0.0,0.0,0.0
042,OLARIA,2021,0.0,2.0,0.0,1.0,0.0,0.0,3.0,149.0,0.0,226.0,88.0,1.0,0.0,1.34,,0.44,0.0,0.0
088,OSWALDO CRUZ,2021,0.0,1.0,0.0,1.0,0.0,1.0,1.0,82.0,0.0,139.0,55.0,1.0,0.0,1.22,,0.72,0.0,100.0
148,PACIENCIA,2021,0.0,4.0,0.0,20.0,0.0,1.0,10.0,316.0,0.0,795.0,267.0,6.0,0.0,1.27,,2.52,0.0,16.67
140,PADRE MIGUEL,2021,0.0,4.0,0.0,5.0,0.0,0.0,7.0,152.0,1.0,326.0,116.0,1.0,0.0,2.63,0.0,1.53,0.0,0.0
013,PAQUETA,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,19.0,4.0,0.0,,0.0,,0.0,0.0,
047,PARADA DE LUCAS,2021,0.0,0.0,0.0,1.0,0.0,1.0,2.0,75.0,0.0,189.0,41.0,1.0,0.0,0.0,,0.53,0.0,100.0
108,PARQUE ANCHIETA,2021,0.0,2.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,93.0,37.0,1.0,0.0,3.08,,0.0,0.0,0.0
158,PARQUE COLUMBIA,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,36.0,5.0,0.0,,0.0,,2.78,0.0,
114,PAVUNA,2021,0.0,2.0,0.0,14.0,1.0,0.0,3.0,208.0,1.0,522.0,176.0,0.0,0.0,0.96,0.0,2.68,0.57,
121,PECHINCHA,2021,0.0,1.0,0.0,2.0,0.0,0.0,2.0,202.0,1.0,125.0,26.0,0.0,0.0,0.5,0.0,1.6,0.0,
153,PEDRA DE GUARATIBA,2021,0.0,0.0,0.0,3.0,0.0,0.0,3.0,118.0,0.0,270.0,44.0,1.0,0.0,0.0,,1.11,0.0,0.0
043,PENHA,2021,0.0,2.0,0.0,5.0,2.0,2.0,7.0,205.0,2.0,365.0,122.0,5.0,0.0,0.98,0.0,1.37,1.64,40.0
044,PENHA CIRCULAR,2021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,116.0,0.0,193.0,65.0,3.0,,0.86,,0.0,1.54,0.0
069,PIEDADE,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,216.0,44.0,0.0,,1.87,,0.0,0.0,
071,PILARES,2021,0.0,4.0,0.0,1.0,1.0,1.0,2.0,61.0,0.0,140.0,25.0,0.0,0.0,6.56,,0.71,4.0,
094,PITANGUEIRAS,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,46.0,6.0,0.0,,0.0,,2.17,0.0,
103,PORTUGUESA,2021,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,0.0,62.0,15.0,1.0,0.0,0.0,,0.0,0.0,0.0
032,PRACA DA BANDEIRA,2021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,28.0,1.0,27.0,5.0,2.0,0.0,0.0,0.0,3.7,0.0,0.0
124,PRACA SECA,2021,0.0,3.0,0.0,5.0,1.0,0.0,2.0,183.0,2.0,370.0,92.0,4.0,0.0,1.64,0.0,1.35,1.09,0.0
095,PRAIA DA BANDEIRA,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,10.0,4.0,1.0,,0.0,0.0,0.0,0.0,0.0
079,QUINTINO BOCAIUVA,2021,0.0,1.0,0.0,4.0,0.0,0.0,1.0,73.0,0.0,128.0,24.0,1.0,0.0,1.37,,3.12,0.0,0.0
041,RAMOS,2021,0.0,2.0,0.0,4.0,0.0,3.0,4.0,155.0,0.0,400.0,76.0,1.0,0.0,1.29,,1.0,0.0,300.0
139,REALENGO,2021,0.0,7.0,0.0,12.0,2.0,2.0,30.0,507.0,2.0,998.0,326.0,6.0,0.0,1.38,0.0,1.2,0.61,33.33
132,RECREIO BANDEIRANTES,2021,0.0,4.0,0.0,1.0,0.0,0.0,11.0,828.0,1.0,448.0,49.0,16.0,0.0,0.48,0.0,0.22,0.0,0.0
059,RIACHUELO,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,34.0,6.0,6.0,,0.0,,0.0,0.0,0.0
091,RIBEIRA,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,3.0,,0.0,,0.0,0.0,0.0
109,RICARDO ALBUQUERQUE,2021,0.0,2.0,0.0,3.0,0.0,0.0,1.0,71.0,0.0,175.0,58.0,1.0,0.0,2.82,,1.71,0.0,0.0
007,RIO COMPRIDO,2021,0.0,2.0,0.0,2.0,0.0,0.0,2.0,125.0,1.0,145.0,91.0,7.0,0.0,1.6,0.0,1.38,0.0,0.0
058,ROCHA,2021,0.0,0.0,0.0,2.0,0.0,1.0,0.0,38.0,1.0,91.0,17.0,2.0,,0.0,0.0,2.2,0.0,50.0
086,ROCHA MIRANDA,2021,0.0,0.0,0.0,2.0,0.0,0.0,1.0,120.0,0.0,223.0,89.0,2.0,0.0,0.0,,0.9,0.0,0.0
154,ROCINHA,2021,0.0,8.0,0.0,4.0,2.0,1.0,3.0,216.0,2.0,300.0,66.0,34.0,0.0,3.7,0.0,1.33,3.03,2.94
060,SAMPAIO,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,77.0,13.0,0.0,0.0,0.0,,0.0,0.0,
149,SANTA CRUZ,2021,0.0,14.0,0.0,35.0,3.0,2.0,23.0,710.0,2.0,1928.0,732.0,11.0,0.0,1.97,0.0,1.82,0.41,18.18
014,SANTA TERESA,2021,0.0,0.0,0.0,4.0,0.0,1.0,3.0,133.0,1.0,133.0,85.0,1.0,0.0,0.0,0.0,3.01,0.0,100.0
143,SANTISSIMO,2021,0.0,2.0,0.0,2.0,0.0,0.0,3.0,158.0,0.0,397.0,99.0,1.0,0.0,1.27,,0.5,0.0,0.0
003,SANTO CRISTO,2021,0.0,1.0,0.0,1.0,0.0,0.0,6.0,38.0,2.0,76.0,44.0,2.0,0.0,2.63,0.0,1.32,0.0,0.0
031,SAO CONRADO,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,4.0,2.0,6.0,,1.79,,0.0,0.0,0.0
010,SAO CRISTOVAO,2021,0.0,3.0,0.0,2.0,0.0,0.0,3.0,165.0,0.0,191.0,64.0,2.0,0.0,1.82,,1.05,0.0,0.0
057,SAO FRANCISCO XAVIER,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,21.0,12.0,1.0,,0.0,,4.76,0.0,0.0
001,SAUDE,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,6.0,1.0,,0.0,,0.0,0.0,0.0
142,SENADOR CAMARA,2021,0.0,5.0,0.0,13.0,4.0,1.0,13.0,259.0,1.0,712.0,206.0,2.0,0.0,1.93,0.0,1.83,1.94,50.0
145,SENADOR VASCONCELOS,2021,0.0,1.0,0.0,1.0,1.0,0.0,5.0,79.0,1.0,202.0,53.0,1.0,0.0,1.27,0.0,0.5,1.89,0.0
150,SEPETIBA,2021,0.0,3.0,0.0,5.0,0.0,0.0,0.0,184.0,2.0,440.0,113.0,1.0,,1.63,0.0,1.14,0.0,0.0
123,TANQUE,2021,0.0,1.0,0.0,2.0,0.0,0.0,1.0,113.0,0.0,263.0,59.0,1.0,0.0,0.88,,0.76,0.0,0.0
122,TAQUARA,2021,0.0,6.0,0.0,8.0,1.0,1.0,5.0,498.0,0.0,630.0,133.0,6.0,0.0,1.2,,1.27,0.75,16.67
101,TAUA,2021,0.0,0.0,0.0,0.0,0.0,1.0,1.0,113.0,0.0,108.0,36.0,0.0,0.0,0.0,,0.0,0.0,
033,TIJUCA,2021,0.0,6.0,0.0,5.0,0.0,0.0,9.0,516.0,1.0,225.0,145.0,27.0,0.0,1.16,0.0,2.22,0.0,0.0
064,TODOS OS SANTOS,2021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,81.0,0.0,37.0,12.0,3.0,0.0,0.0,,2.7,0.0,0.0
056,TOMAS COELHO,2021,0.0,1.0,0.0,2.0,0.0,0.0,2.0,60.0,1.0,145.0,42.0,3.0,0.0,1.67,0.0,1.38,0.0,0.0
085,TURIACU,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,78.0,34.0,0.0,,0.0,,0.0,0.0,
022,URCA,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,10.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0
131,VARGEM GRANDE,2021,0.0,0.0,0.0,2.0,0.0,0.0,1.0,68.0,0.0,146.0,32.0,0.0,0.0,0.0,,1.37,0.0,
130,VARGEM PEQUENA,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,183.0,50.0,0.0,,0.0,,0.0,0.0,
159,VASCO DA GAMA,2021,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,39.0,7.0,1.0,,3.03,,0.0,0.0,100.0
084,VAZ LOBO,2021,0.0,2.0,0.0,2.0,1.0,0.0,0.0,38.0,1.0,101.0,41.0,0.0,,5.26,0.0,1.98,2.44,
073,VICENTE DE CARVALHO,2021,0.0,0.0,0.0,1.0,3.0,0.0,2.0,66.0,0.0,110.0,38.0,2.0,0.0,0.0,,0.91,7.89,0.0
030,VIDIGAL,2021,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,0.0,60.0,27.0,6.0,0.0,1.85,,0.0,3.7,0.0
048,VIGARIO GERAL,2021,0.0,1.0,0.0,4.0,0.0,1.0,0.0,75.0,0.0,268.0,73.0,1.0,,1.33,,1.49,0.0,100.0
074,VILA DA PENHA,2021,0.0,2.0,0.0,2.0,0.0,0.0,0.0,112.0,0.0,44.0,14.0,6.0,,1.79,,4.55,0.0,0.0
036,VILA ISABEL,2021,0.0,3.0,0.0,4.0,0.0,0.0,1.0,235.0,1.0,191.0,62.0,10.0,0.0,1.28,0.0,2.09,0.0,0.0
162,VILA KENNEDY,2021,0.0,1.0,0.0,2.0,0.0,0.0,4.0,17.0,0.0,63.0,17.0,0.0,0.0,5.88,,3.17,0.0,
072,VILA KOSMOS,2021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,45.0,0.0,58.0,18.0,0.0,0.0,0.0,,1.72,0.0,
135,VILA MILITAR,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,55.0,24.0,0.0,,2.78,,0.0,0.0,
125,VILA VALQUEIRE,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,93.0,34.0,1.0,,0.79,,0.0,0.0,0.0
075,VISTA ALEGRE,2021,0.0,0.0,0.0,1.0,0.0,0.0,2.0,25.0,0.0,20.0,7.0,2.0,0.0,0.0,,5.0,0.0,0.0
092,ZUMBI,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,1.0,0.0,,0.0,,0.0,0.0,
070,ABOLICAO,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,38.0,16.0,1.0,,0.0,,0.0,0.0,0.0
111,ACARI,2022,0.0,1.0,0.0,6.0,1.0,1.0,0.0,76.0,0.0,246.0,67.0,18.0,,1.32,,2.44,1.49,5.56
067,AGUA SANTA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,39.0,7.0,0.0,,0.0,,0.0,0.0,
034,ALTO DA BOA VISTA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22.0,16.0,4.0,,0.0,,0.0,0.0,0.0
107,ANCHIETA,2022,0.0,3.0,0.0,3.0,0.0,1.0,3.0,162.0,0.0,398.0,157.0,26.0,0.0,1.85,,0.75,0.0,3.85
037,ANDARAI,2022,0.0,1.0,0.0,0.0,1.0,1.0,1.0,121.0,0.0,78.0,41.0,28.0,0.0,0.83,,0.0,2.44,3.57
116,ANIL,2022,0.0,0.0,0.0,1.0,0.0,0.0,4.0,188.0,0.0,184.0,56.0,7.0,0.0,0.0,,0.54,0.0,0.0
097,BANCARIOS,2022,0.0,1.0,0.0,0.0,0.0,1.0,3.0,76.0,0.0,81.0,22.0,4.0,0.0,1.32,,0.0,0.0,25.0
141,BANGU,2022,0.0,10.0,0.0,13.0,4.0,0.0,22.0,630.0,1.0,1292.0,486.0,30.0,0.0,1.59,0.0,1.01,0.82,0.0
128,BARRA DA TIJUCA,2022,0.0,0.0,0.0,0.0,0.0,1.0,6.0,957.0,1.0,152.0,21.0,73.0,0.0,0.0,0.0,0.0,0.0,1.37
152,BARRA DE GUARATIBA,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,54.0,10.0,0.0,0.0,0.0,,0.0,0.0,
165,BARRA OLIMPICA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
112,BARROS FILHO,2022,0.0,2.0,0.0,3.0,1.0,0.0,0.0,26.0,0.0,115.0,37.0,9.0,,7.69,,2.61,2.7,0.0
012,BENFICA,2022,0.0,1.0,0.0,2.0,0.0,1.0,0.0,98.0,0.0,163.0,60.0,0.0,,1.02,,1.23,0.0,
089,BENTO RIBEIRO,2022,0.0,2.0,0.0,1.0,1.0,0.0,0.0,83.0,0.0,151.0,53.0,14.0,,2.41,,0.66,1.89,0.0
040,BONSUCESSO,2022,0.0,2.0,0.0,0.0,0.0,0.0,6.0,219.0,0.0,406.0,106.0,5.0,0.0,0.91,,0.0,0.0,0.0
020,BOTAFOGO,2022,0.0,0.0,0.0,4.0,0.0,0.0,1.0,332.0,0.0,95.0,24.0,121.0,0.0,0.0,,4.21,0.0,0.0
045,BRAS DE PINA,2022,0.0,0.0,0.0,2.0,0.0,0.0,2.0,119.0,0.0,201.0,80.0,15.0,0.0,0.0,,1.0,0.0,0.0
065,CACHAMBI,2022,0.0,3.0,0.0,0.0,0.0,0.0,2.0,148.0,0.0,106.0,28.0,22.0,0.0,2.03,,0.0,0.0,0.0
093,CACUIA,2022,0.0,0.0,0.0,3.0,0.0,1.0,0.0,36.0,0.0,42.0,10.0,1.0,,0.0,,7.14,0.0,100.0
004,CAJU,2022,0.0,2.0,0.0,3.0,0.0,1.0,2.0,104.0,2.0,178.0,43.0,2.0,0.0,1.92,0.0,1.69,0.0,50.0
129,CAMORIM,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,47.0,13.0,0.0,,0.0,,0.0,0.0,
078,CAMPINHO,2022,0.0,2.0,0.0,1.0,0.0,0.0,1.0,41.0,0.0,40.0,14.0,4.0,0.0,4.88,,2.5,0.0,0.0
136,CAMPO DOS AFONSOS,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,6.0,2.0,0.0,,4.35,,0.0,0.0,
144,CAMPO GRANDE,2022,0.0,16.0,0.0,21.0,4.0,0.0,35.0,1316.0,7.0,1898.0,586.0,58.0,0.0,1.22,0.0,1.11,0.68,0.0
082,CASCADURA,2022,0.0,1.0,0.0,2.0,1.0,1.0,3.0,73.0,0.0,154.0,65.0,9.0,0.0,1.37,,1.3,1.54,11.11
018,CATETE,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,61.0,22.0,19.0,,0.0,,1.64,0.0,0.0
006,CATUMBI,2022,0.0,4.0,0.0,0.0,0.0,1.0,2.0,25.0,0.0,69.0,48.0,4.0,0.0,16.0,,0.0,0.0,25.0
080,CAVALCANTE,2022,0.0,1.0,0.0,3.0,0.0,0.0,0.0,33.0,0.0,91.0,29.0,4.0,,3.03,,3.3,0.0,0.0
005,CENTRO,2022,0.0,2.0,0.0,5.0,1.0,0.0,4.0,90.0,2.0,95.0,43.0,10.0,0.0,2.22,0.0,5.26,2.33,0.0
118,CIDADE DE DEUS,2022,0.0,1.0,0.0,6.0,1.0,1.0,4.0,75.0,0.0,304.0,207.0,1.0,0.0,1.33,,1.97,0.48,100.0
008,CIDADE NOVA,2022,0.0,1.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,14.0,11.0,2.0,0.0,5.88,,0.0,0.0,0.0
105,CIDADE UNIVERSITARIA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,,0.0,,0.0,0.0,
096,COCOTA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,6.0,3.0,,0.0,,0.0,0.0,0.0
110,COELHO NETO,2022,0.0,2.0,0.0,1.0,1.0,0.0,1.0,63.0,0.0,155.0,45.0,20.0,0.0,3.17,,0.65,2.22,0.0
077,COLEGIO,2022,1.0,0.0,0.0,6.0,2.0,0.0,1.0,80.0,0.0,182.0,69.0,18.0,100.0,0.0,,3.3,2.9,0.0
157,COMPLEXO DA MARE,2022,0.0,12.0,0.0,15.0,0.0,2.0,5.0,163.0,3.0,741.0,114.0,7.0,0.0,7.36,0.0,2.02,0.0,28.57
156,COMPLEXO DO ALEMAO,2022,0.0,9.0,0.0,5.0,1.0,1.0,1.0,39.0,0.0,145.0,45.0,2.0,0.0,23.08,,3.45,2.22,50.0
024,COPACABANA,2022,0.0,6.0,0.0,0.0,1.0,1.0,3.0,434.0,5.0,235.0,81.0,116.0,0.0,1.38,0.0,0.0,1.23,0.86
046,CORDOVIL,2022,0.0,2.0,0.0,2.0,2.0,1.0,0.0,79.0,0.0,201.0,77.0,12.0,,2.53,,1.0,2.6,8.33
019,COSME VELHO,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,21.0,21.0,5.0,,0.0,0.0,0.0,0.0,0.0
147,COSMOS,2022,0.0,6.0,0.0,8.0,0.0,1.0,6.0,254.0,0.0,567.0,232.0,12.0,0.0,2.36,,1.41,0.0,8.33
113,COSTA BARROS,2022,0.0,2.0,0.0,4.0,0.0,3.0,0.0,88.0,0.0,297.0,124.0,31.0,,2.27,,1.35,0.0,9.68
119,CURICICA,2022,0.0,0.0,0.0,2.0,1.0,0.0,7.0,195.0,0.0,360.0,126.0,7.0,0.0,0.0,,0.56,0.79,0.0
053,DEL CASTILHO,2022,0.0,2.0,0.0,1.0,0.0,0.0,0.0,111.0,1.0,121.0,14.0,5.0,,1.8,0.0,0.83,0.0,0.0
134,DEODORO,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,82.0,33.0,5.0,,0.0,,0.0,0.0,0.0
068,ENCANTADO,2022,0.0,1.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,44.0,9.0,1.0,0.0,2.78,,0.0,0.0,100.0
081,ENGENHEIRO LEAL,2022,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,33.0,18.0,2.0,,7.69,,0.0,0.0,50.0
055,ENGENHO DA RAINHA,2022,0.0,1.0,0.0,2.0,0.0,0.0,0.0,78.0,0.0,141.0,47.0,6.0,,1.28,,1.42,0.0,0.0
066,ENGENHO DE DENTRO,2022,0.0,3.0,0.0,2.0,1.0,0.0,2.0,145.0,0.0,193.0,40.0,13.0,0.0,2.07,,1.04,2.5,0.0
061,ENGENHO NOVO,2022,0.0,0.0,0.0,4.0,0.0,1.0,1.0,123.0,3.0,209.0,81.0,11.0,0.0,0.0,0.0,1.91,0.0,9.09
009,ESTACIO,2022,0.0,1.0,0.0,2.0,2.0,0.0,4.0,56.0,1.0,76.0,38.0,3.0,0.0,1.79,0.0,2.63,5.26,0.0
015,FLAMENGO,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.0,0.0,48.0,24.0,75.0,,0.0,,2.08,0.0,0.0
098,FREGUESIA-ILHA,2022,0.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,71.0,16.0,6.0,0.0,3.33,,0.0,0.0,0.0
120,FREGUESIA-JPA,2022,0.0,2.0,0.0,1.0,1.0,1.0,4.0,363.0,1.0,183.0,58.0,17.0,0.0,0.55,0.0,0.55,1.72,5.88
104,GALEAO,2022,0.0,1.0,0.0,0.0,0.0,0.0,4.0,116.0,1.0,174.0,46.0,6.0,0.0,0.86,0.0,0.0,0.0,0.0
002,GAMBOA,2022,0.0,3.0,0.0,0.0,2.0,0.0,0.0,34.0,2.0,56.0,33.0,6.0,,8.82,0.0,0.0,6.06,0.0
117,GARDENIA AZUL,2022,0.0,1.0,0.0,3.0,0.0,1.0,8.0,101.0,0.0,335.0,85.0,0.0,0.0,0.99,,0.9,0.0,
029,GAVEA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,59.0,11.0,36.0,,0.0,0.0,0.0,0.0,0.0
160,GERICINo,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
016,GLORIA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,4.0,12.0,,0.0,,0.0,0.0,0.0
038,GRAJAU,2022,0.0,0.0,0.0,4.0,1.0,0.0,0.0,118.0,0.0,73.0,14.0,29.0,,0.0,,5.48,7.14,0.0
133,GRUMARI,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,,
106,GUADALUPE,2022,0.0,1.0,0.0,1.0,0.0,0.0,2.0,121.0,0.0,252.0,83.0,23.0,0.0,0.83,,0.4,0.0,0.0
151,GUARATIBA,2022,1.0,7.0,0.0,25.0,3.0,0.0,23.0,452.0,0.0,1037.0,267.0,12.0,4.35,1.55,,2.41,1.12,0.0
050,HIGIENOPOLIS,2022,0.0,0.0,0.0,3.0,0.0,0.0,1.0,41.0,0.0,57.0,9.0,6.0,0.0,0.0,,5.26,0.0,0.0
087,HONORIO GURGEL,2022,0.0,4.0,0.0,2.0,0.0,0.0,1.0,66.0,0.0,115.0,44.0,5.0,0.0,6.06,,1.74,0.0,0.0
021,HUMAITA,2022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.0,1.0,16.0,5.0,16.0,,2.04,0.0,0.0,20.0,0.0
999,IGNORADO BAIRRO-MRJ,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,6.0,3.0,,0.0,,0.0,0.0,0.0
164,ILHA DE GUARATIBA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
998,ILHA DO GOVERNADOR - IGNORADO,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,,0.0,,
054,INHAUMA,2022,0.0,1.0,0.0,3.0,2.0,0.0,1.0,154.0,1.0,303.0,68.0,3.0,0.0,0.65,0.0,0.99,2.94,0.0
146,INHOAIBA,2022,0.0,1.0,0.0,5.0,1.0,0.0,3.0,166.0,0.0,489.0,159.0,7.0,0.0,0.6,,1.02,0.63,0.0
025,IPANEMA,2022,0.0,2.0,0.0,0.0,0.0,0.0,2.0,147.0,0.0,27.0,7.0,69.0,0.0,1.36,,0.0,0.0,0.0
076,IRAJA,2022,0.0,5.0,0.0,6.0,0.0,0.0,3.0,304.0,0.0,353.0,122.0,47.0,0.0,1.64,,1.7,0.0,0.0
127,ITANHANGA,2022,0.0,6.0,0.0,3.0,0.0,1.0,9.0,241.0,2.0,392.0,65.0,12.0,0.0,2.49,0.0,0.77,0.0,8.33
163,JABOUR,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,
051,JACARE,2022,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,184.0,45.0,2.0,,1.54,,0.54,0.0,0.0
115,JACAREPAGUA,2022,0.0,11.0,0.0,9.0,1.0,3.0,20.0,848.0,3.0,816.0,172.0,98.0,0.0,1.3,0.0,1.1,0.58,3.06
155,JACAREZINHO,2022,0.0,2.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,109.0,26.0,0.0,,5.71,,0.0,3.85,
049,JARDIM AMERICA,2022,0.0,1.0,0.0,2.0,0.0,0.0,0.0,76.0,1.0,155.0,51.0,8.0,,1.32,0.0,1.29,0.0,0.0
028,JARDIM BOTANICO,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,0.0,11.0,4.0,28.0,0.0,0.0,,0.0,0.0,0.0
100,JARDIM CARIOCA,2022,0.0,2.0,0.0,0.0,0.0,1.0,2.0,94.0,0.0,89.0,22.0,6.0,0.0,2.13,,0.0,0.0,16.67
099,JARDIM GUANABARA,2022,0.0,1.0,0.0,1.0,1.0,0.0,1.0,133.0,0.0,30.0,12.0,18.0,0.0,0.75,,3.33,8.33,0.0
137,JARDIM SULACAP,2022,0.0,0.0,0.0,1.0,0.0,0.0,2.0,106.0,0.0,69.0,20.0,3.0,0.0,0.0,,1.45,0.0,0.0
126,JOA,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,
027,LAGOA,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,8.0,2.0,43.0,,1.18,,0.0,0.0,0.0
161,LAPA,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,2.0,0.0,,20.0,,0.0,0.0,
017,LARANJEIRAS,2022,0.0,0.0,0.0,0.0,0.0,2.0,2.0,153.0,0.0,48.0,17.0,65.0,0.0,0.0,,0.0,0.0,3.08
026,LEBLON,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,28.0,6.0,83.0,,0.0,,0.0,0.0,0.0
